position,RB
minutes,1218.0
passes_completed,501.0
passes,681.0
dribbles_completed,10.0
dribbles,20.0
passes_completed_short,229.0
passes_short,271.0
passes_completed_medium,196.0
passes_medium,249.0
passes_completed_long,66.0
passes_long,134.0
passes_total_distance,9164.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,101.0
passes_switches,13.0
crosses,31.0
corner_kicks,1.0
passes_intercepted,13.0
passes_blocked,19.0
dispossessed,9.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,25.0
gca,5.0
xg,0.2
crosses_into_penalty_area,11.0
passes_into_final_third,32.0
passes_into_penalty_area,19.0
progressive_passes,52.0
carry_progressive_distance,1797.0
assisted_shots,16.0
fouled,14.0
pens_won,0.0
tackles,45.0
interceptions,22.0
blocks,18.0
tackles_won,23.0
dribble_tackles,8.0
dribbles_vs,19.0
pressures,149.0
pressure_regains,56.0
clearances,22.0
errors,0.0
aerials_won,5.0
aerials_lost,9.0
ball_recoveries,148.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
