position,CM
minutes,387.0
passes_completed,254.0
passes,307.0
dribbles_completed,8.0
dribbles,17.0
passes_completed_short,109.0
passes_short,130.0
passes_completed_medium,111.0
passes_medium,119.0
passes_completed_long,29.0
passes_long,43.0
passes_total_distance,4464.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,49.0
passes_switches,4.0
crosses,1.0
corner_kicks,1.0
passes_intercepted,11.0
passes_blocked,10.0
dispossessed,8.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,4.0
sca,11.0
gca,2.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,31.0
passes_into_penalty_area,7.0
progressive_passes,27.0
carry_progressive_distance,1061.0
assisted_shots,6.0
fouled,2.0
pens_won,0.0
tackles,13.0
interceptions,1.0
blocks,4.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,7.0
pressures,69.0
pressure_regains,21.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
