position,RB
minutes,360.0
passes_completed,134.0
passes,187.0
dribbles_completed,0.0
dribbles,1.0
passes_completed_short,57.0
passes_short,68.0
passes_completed_medium,60.0
passes_medium,80.0
passes_completed_long,16.0
passes_long,30.0
passes_total_distance,2459.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,19.0
passes_switches,1.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,10.0
dispossessed,3.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,13.0
passes_into_penalty_area,2.0
progressive_passes,16.0
carry_progressive_distance,411.0
assisted_shots,1.0
fouled,0.0
pens_won,0.0
tackles,5.0
interceptions,5.0
blocks,13.0
tackles_won,0.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,23.0
pressure_regains,8.0
clearances,9.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
