position,RM
minutes,90
passes_completed,50
passes,66
dribbles_completed,0
dribbles,0
passes_completed_short,19
passes_short,24
passes_completed_medium,24
passes_medium,28
passes_completed_long,6
passes_long,12
passes_total_distance,931
passes_free_kicks,0
through_balls,0
passes_pressure,15
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,2
progressive_passes,4
carry_progressive_distance,80
assisted_shots,1
fouled,1
pens_won,0
tackles,3
interceptions,0
blocks,0
tackles_won,2
dribble_tackles,3
dribbles_vs,3
pressures,19
pressure_regains,7
clearances,1
errors,0
aerials_won,2
aerials_lost,1
ball_recoveries,12
pens_conceded,0
fouls,2
cards_yellow_red,0
