position,DM
minutes,175.0
passes_completed,79.0
passes,98.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,22.0
passes_short,23.0
passes_completed_medium,35.0
passes_medium,38.0
passes_completed_long,20.0
passes_long,32.0
passes_total_distance,1803.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,29.0
passes_switches,11.0
crosses,5.0
corner_kicks,4.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,4.0
sca,3.0
gca,1.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,2.0
passes_into_penalty_area,1.0
progressive_passes,4.0
carry_progressive_distance,296.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,5.0
tackles_won,0.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,30.0
pressure_regains,11.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
