position,CM
minutes,623.0
passes_completed,248.0
passes,283.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,95.0
passes_short,105.0
passes_completed_medium,108.0
passes_medium,121.0
passes_completed_long,42.0
passes_long,49.0
passes_total_distance,4941.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,43.0
passes_switches,13.0
crosses,1.0
corner_kicks,3.0
passes_intercepted,7.0
passes_blocked,2.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,5.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,21.0
passes_into_penalty_area,1.0
progressive_passes,18.0
carry_progressive_distance,560.0
assisted_shots,1.0
fouled,5.0
pens_won,0.0
tackles,7.0
interceptions,10.0
blocks,6.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,11.0
pressures,192.0
pressure_regains,35.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,4.0
ball_recoveries,84.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
