position,CM
minutes,501.0
passes_completed,292.0
passes,346.0
dribbles_completed,7.0
dribbles,10.0
passes_completed_short,116.0
passes_short,126.0
passes_completed_medium,140.0
passes_medium,161.0
passes_completed_long,32.0
passes_long,47.0
passes_total_distance,5366.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,65.0
passes_switches,2.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,7.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,11.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,37.0
passes_into_penalty_area,3.0
progressive_passes,32.0
carry_progressive_distance,1011.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,15.0
interceptions,6.0
blocks,7.0
tackles_won,11.0
dribble_tackles,5.0
dribbles_vs,11.0
pressures,112.0
pressure_regains,23.0
clearances,6.0
errors,0.0
aerials_won,6.0
aerials_lost,0.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
