position,LB
minutes,2079.0
passes_completed,819.0
passes,1059.0
dribbles_completed,13.0
dribbles,23.0
passes_completed_short,362.0
passes_short,410.0
passes_completed_medium,351.0
passes_medium,430.0
passes_completed_long,88.0
passes_long,168.0
passes_total_distance,14624.0
passes_free_kicks,11.0
through_balls,0.0
passes_pressure,195.0
passes_switches,25.0
crosses,37.0
corner_kicks,0.0
passes_intercepted,23.0
passes_blocked,41.0
dispossessed,25.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,3.0
sca,27.0
gca,2.0
xg,0.7
crosses_into_penalty_area,6.0
passes_into_final_third,62.0
passes_into_penalty_area,22.0
progressive_passes,93.0
carry_progressive_distance,2737.0
assisted_shots,15.0
fouled,45.0
pens_won,1.0
tackles,22.0
interceptions,34.0
blocks,58.0
tackles_won,16.0
dribble_tackles,10.0
dribbles_vs,24.0
pressures,238.0
pressure_regains,69.0
clearances,42.0
errors,0.0
aerials_won,12.0
aerials_lost,9.0
ball_recoveries,183.0
pens_conceded,0.0
fouls,36.0
cards_yellow_red,0.0
