position,LW
minutes,1521.0
passes_completed,902.0
passes,1184.0
dribbles_completed,102.0
dribbles,159.0
passes_completed_short,510.0
passes_short,588.0
passes_completed_medium,285.0
passes_medium,379.0
passes_completed_long,81.0
passes_long,158.0
passes_total_distance,14259.0
passes_free_kicks,35.0
through_balls,7.0
passes_pressure,254.0
passes_switches,22.0
crosses,45.0
corner_kicks,57.0
passes_intercepted,39.0
passes_blocked,47.0
dispossessed,52.0
goals,16.0
assists,11.0
pens_made,4.0
pens_att,4.0
shots_total,77.0
shots_on_target,33.0
sca,145.0
gca,30.0
xg,14.6
crosses_into_penalty_area,3.0
passes_into_final_third,105.0
passes_into_penalty_area,68.0
progressive_passes,172.0
carry_progressive_distance,6621.0
assisted_shots,59.0
fouled,94.0
pens_won,2.0
tackles,13.0
interceptions,3.0
blocks,9.0
tackles_won,8.0
dribble_tackles,7.0
dribbles_vs,26.0
pressures,166.0
pressure_regains,47.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,98.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
