position,CM
minutes,292.0
passes_completed,138.0
passes,169.0
dribbles_completed,6.0
dribbles,6.0
passes_completed_short,46.0
passes_short,52.0
passes_completed_medium,61.0
passes_medium,70.0
passes_completed_long,29.0
passes_long,43.0
passes_total_distance,2981.0
passes_free_kicks,6.0
through_balls,2.0
passes_pressure,26.0
passes_switches,13.0
crosses,9.0
corner_kicks,8.0
passes_intercepted,2.0
passes_blocked,1.0
dispossessed,6.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,7.0
sca,17.0
gca,0.0
xg,0.9
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,1.0
progressive_passes,14.0
carry_progressive_distance,452.0
assisted_shots,5.0
fouled,7.0
pens_won,0.0
tackles,4.0
interceptions,6.0
blocks,2.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,47.0
pressure_regains,12.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,33.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
