position,LW
minutes,372.0
passes_completed,143.0
passes,203.0
dribbles_completed,5.0
dribbles,10.0
passes_completed_short,70.0
passes_short,78.0
passes_completed_medium,52.0
passes_medium,76.0
passes_completed_long,17.0
passes_long,36.0
passes_total_distance,2486.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,25.0
passes_switches,13.0
crosses,22.0
corner_kicks,13.0
passes_intercepted,3.0
passes_blocked,11.0
dispossessed,6.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,6.0
sca,17.0
gca,2.0
xg,2.2
crosses_into_penalty_area,5.0
passes_into_final_third,10.0
passes_into_penalty_area,11.0
progressive_passes,16.0
carry_progressive_distance,583.0
assisted_shots,12.0
fouled,3.0
pens_won,0.0
tackles,3.0
interceptions,3.0
blocks,3.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,29.0
pressure_regains,7.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
