position,LW
minutes,889.0
passes_completed,225.0
passes,401.0
dribbles_completed,32.0
dribbles,56.0
passes_completed_short,79.0
passes_short,121.0
passes_completed_medium,101.0
passes_medium,152.0
passes_completed_long,35.0
passes_long,101.0
passes_total_distance,4487.0
passes_free_kicks,15.0
through_balls,0.0
passes_pressure,78.0
passes_switches,30.0
crosses,54.0
corner_kicks,25.0
passes_intercepted,17.0
passes_blocked,32.0
dispossessed,27.0
goals,3.0
assists,1.0
pens_made,2.0
pens_att,2.0
shots_total,32.0
shots_on_target,13.0
sca,44.0
gca,3.0
xg,3.6999999999999997
crosses_into_penalty_area,6.0
passes_into_final_third,24.0
passes_into_penalty_area,17.0
progressive_passes,36.0
carry_progressive_distance,2625.0
assisted_shots,21.0
fouled,21.0
pens_won,1.0
tackles,19.0
interceptions,5.0
blocks,14.0
tackles_won,14.0
dribble_tackles,9.0
dribbles_vs,20.0
pressures,127.0
pressure_regains,32.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,9.0
ball_recoveries,69.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
