position,CM
minutes,703.0
passes_completed,278.0
passes,369.0
dribbles_completed,15.0
dribbles,20.0
passes_completed_short,127.0
passes_short,137.0
passes_completed_medium,112.0
passes_medium,148.0
passes_completed_long,36.0
passes_long,68.0
passes_total_distance,5038.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,71.0
passes_switches,11.0
crosses,14.0
corner_kicks,2.0
passes_intercepted,12.0
passes_blocked,10.0
dispossessed,13.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,22.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,28.0
passes_into_penalty_area,5.0
progressive_passes,27.0
carry_progressive_distance,1346.0
assisted_shots,9.0
fouled,9.0
pens_won,0.0
tackles,25.0
interceptions,19.0
blocks,21.0
tackles_won,17.0
dribble_tackles,14.0
dribbles_vs,35.0
pressures,180.0
pressure_regains,45.0
clearances,2.0
errors,0.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,88.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
