position,LM
minutes,731.0
passes_completed,312.0
passes,404.0
dribbles_completed,24.0
dribbles,34.0
passes_completed_short,126.0
passes_short,150.0
passes_completed_medium,127.0
passes_medium,148.0
passes_completed_long,52.0
passes_long,93.0
passes_total_distance,6148.0
passes_free_kicks,16.0
through_balls,1.0
passes_pressure,59.0
passes_switches,21.0
crosses,36.0
corner_kicks,30.0
passes_intercepted,10.0
passes_blocked,8.0
dispossessed,22.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,2.0
sca,32.0
gca,3.0
xg,0.9
crosses_into_penalty_area,3.0
passes_into_final_third,36.0
passes_into_penalty_area,11.0
progressive_passes,41.0
carry_progressive_distance,1714.0
assisted_shots,19.0
fouled,11.0
pens_won,0.0
tackles,10.0
interceptions,8.0
blocks,8.0
tackles_won,4.0
dribble_tackles,5.0
dribbles_vs,12.0
pressures,112.0
pressure_regains,32.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,56.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
