position,AM
minutes,90
passes_completed,23
passes,35
dribbles_completed,7
dribbles,8
passes_completed_short,11
passes_short,15
passes_completed_medium,9
passes_medium,14
passes_completed_long,3
passes_long,5
passes_total_distance,385
passes_free_kicks,0
through_balls,0
passes_pressure,17
passes_switches,0
crosses,3
corner_kicks,0
passes_intercepted,4
passes_blocked,1
dispossessed,5
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,5
shots_on_target,2
sca,5
gca,1
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,296
assisted_shots,1
fouled,0
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,26
pressure_regains,8
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
