position,CM,RW,RM
minutes,270.0
passes_completed,129.0
passes,184.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,40.0
passes_short,49.0
passes_completed_medium,55.0
passes_medium,65.0
passes_completed_long,32.0
passes_long,63.0
passes_total_distance,2897.0
passes_free_kicks,11.0
through_balls,0.0
passes_pressure,25.0
passes_switches,14.0
crosses,17.0
corner_kicks,21.0
passes_intercepted,3.0
passes_blocked,6.0
dispossessed,3.0
goals,2.0
assists,0.0
pens_made,1.0
pens_att,1.0
shots_total,5.0
shots_on_target,3.0
sca,15.0
gca,0.0
xg,1.0
crosses_into_penalty_area,1.0
passes_into_final_third,15.0
passes_into_penalty_area,1.0
progressive_passes,9.0
carry_progressive_distance,297.0
assisted_shots,13.0
fouled,2.0
pens_won,0.0
tackles,4.0
interceptions,5.0
blocks,3.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,10.0
pressures,100.0
pressure_regains,29.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
