position,CB
minutes,2958.0
passes_completed,1035.0
passes,1280.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,224.0
passes_short,260.0
passes_completed_medium,494.0
passes_medium,564.0
passes_completed_long,307.0
passes_long,427.0
passes_total_distance,25219.0
passes_free_kicks,25.0
through_balls,1.0
passes_pressure,156.0
passes_switches,49.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,17.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,3.0
sca,14.0
gca,1.0
xg,1.3
crosses_into_penalty_area,0.0
passes_into_final_third,105.0
passes_into_penalty_area,3.0
progressive_passes,90.0
carry_progressive_distance,3379.0
assisted_shots,4.0
fouled,27.0
pens_won,0.0
tackles,33.0
interceptions,61.0
blocks,52.0
tackles_won,11.0
dribble_tackles,8.0
dribbles_vs,18.0
pressures,182.0
pressure_regains,61.0
clearances,165.0
errors,3.0
aerials_won,26.0
aerials_lost,19.0
ball_recoveries,351.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
