position,CM
minutes,1882.0
passes_completed,751.0
passes,879.0
dribbles_completed,19.0
dribbles,31.0
passes_completed_short,351.0
passes_short,387.0
passes_completed_medium,306.0
passes_medium,348.0
passes_completed_long,78.0
passes_long,113.0
passes_total_distance,12790.0
passes_free_kicks,11.0
through_balls,3.0
passes_pressure,136.0
passes_switches,9.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,21.0
passes_blocked,10.0
dispossessed,17.0
goals,7.0
assists,1.0
pens_made,1.0
pens_att,1.0
shots_total,39.0
shots_on_target,16.0
sca,56.0
gca,4.0
xg,7.2
crosses_into_penalty_area,2.0
passes_into_final_third,88.0
passes_into_penalty_area,7.0
progressive_passes,88.0
carry_progressive_distance,2560.0
assisted_shots,21.0
fouled,35.0
pens_won,0.0
tackles,25.0
interceptions,26.0
blocks,15.0
tackles_won,14.0
dribble_tackles,3.0
dribbles_vs,21.0
pressures,300.0
pressure_regains,79.0
clearances,10.0
errors,0.0
aerials_won,10.0
aerials_lost,13.0
ball_recoveries,140.0
pens_conceded,1.0
fouls,36.0
cards_yellow_red,0.0
