position,CM
minutes,2240.0
passes_completed,844.0
passes,1107.0
dribbles_completed,3.0
dribbles,7.0
passes_completed_short,346.0
passes_short,424.0
passes_completed_medium,397.0
passes_medium,494.0
passes_completed_long,77.0
passes_long,138.0
passes_total_distance,15009.0
passes_free_kicks,13.0
through_balls,4.0
passes_pressure,164.0
passes_switches,18.0
crosses,13.0
corner_kicks,0.0
passes_intercepted,31.0
passes_blocked,33.0
dispossessed,18.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,12.0
sca,48.0
gca,2.0
xg,2.9000000000000004
crosses_into_penalty_area,4.0
passes_into_final_third,80.0
passes_into_penalty_area,21.0
progressive_passes,103.0
carry_progressive_distance,2000.0
assisted_shots,16.0
fouled,36.0
pens_won,0.0
tackles,69.0
interceptions,31.0
blocks,41.0
tackles_won,48.0
dribble_tackles,17.0
dribbles_vs,69.0
pressures,608.0
pressure_regains,169.0
clearances,28.0
errors,0.0
aerials_won,28.0
aerials_lost,30.0
ball_recoveries,252.0
pens_conceded,0.0
fouls,44.0
cards_yellow_red,0.0
