position,LM
minutes,302.0
passes_completed,103.0
passes,156.0
dribbles_completed,8.0
dribbles,22.0
passes_completed_short,44.0
passes_short,55.0
passes_completed_medium,35.0
passes_medium,52.0
passes_completed_long,21.0
passes_long,41.0
passes_total_distance,2058.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,34.0
passes_switches,10.0
crosses,19.0
corner_kicks,18.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,8.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,16.0
gca,0.0
xg,0.4
crosses_into_penalty_area,3.0
passes_into_final_third,11.0
passes_into_penalty_area,5.0
progressive_passes,9.0
carry_progressive_distance,779.0
assisted_shots,10.0
fouled,9.0
pens_won,0.0
tackles,7.0
interceptions,0.0
blocks,8.0
tackles_won,5.0
dribble_tackles,4.0
dribbles_vs,7.0
pressures,46.0
pressure_regains,18.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
