position,LW
minutes,1431.0
passes_completed,457.0
passes,599.0
dribbles_completed,11.0
dribbles,22.0
passes_completed_short,222.0
passes_short,264.0
passes_completed_medium,163.0
passes_medium,199.0
passes_completed_long,54.0
passes_long,91.0
passes_total_distance,7747.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,105.0
passes_switches,20.0
crosses,30.0
corner_kicks,6.0
passes_intercepted,17.0
passes_blocked,27.0
dispossessed,23.0
goals,0.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,13.0
sca,49.0
gca,5.0
xg,2.0000000000000004
crosses_into_penalty_area,8.0
passes_into_final_third,39.0
passes_into_penalty_area,23.0
progressive_passes,52.0
carry_progressive_distance,2301.0
assisted_shots,23.0
fouled,21.0
pens_won,0.0
tackles,23.0
interceptions,7.0
blocks,22.0
tackles_won,14.0
dribble_tackles,7.0
dribbles_vs,30.0
pressures,227.0
pressure_regains,58.0
clearances,3.0
errors,0.0
aerials_won,1.0
aerials_lost,12.0
ball_recoveries,114.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
