position,LB
minutes,1511.0
passes_completed,699.0
passes,925.0
dribbles_completed,20.0
dribbles,26.0
passes_completed_short,281.0
passes_short,335.0
passes_completed_medium,325.0
passes_medium,398.0
passes_completed_long,87.0
passes_long,161.0
passes_total_distance,13038.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,111.0
passes_switches,10.0
crosses,10.0
corner_kicks,0.0
passes_intercepted,32.0
passes_blocked,27.0
dispossessed,15.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,1.0
sca,19.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,56.0
passes_into_penalty_area,7.0
progressive_passes,72.0
carry_progressive_distance,2286.0
assisted_shots,9.0
fouled,7.0
pens_won,0.0
tackles,41.0
interceptions,27.0
blocks,36.0
tackles_won,26.0
dribble_tackles,16.0
dribbles_vs,35.0
pressures,151.0
pressure_regains,50.0
clearances,46.0
errors,2.0
aerials_won,11.0
aerials_lost,9.0
ball_recoveries,185.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
