position,LW
minutes,189.0
passes_completed,60.0
passes,94.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,33.0
passes_short,44.0
passes_completed_medium,22.0
passes_medium,36.0
passes_completed_long,3.0
passes_long,9.0
passes_total_distance,914.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,12.0
passes_switches,0.0
crosses,4.0
corner_kicks,3.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,0.0
sca,9.0
gca,0.0
xg,0.6000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,2.0
progressive_passes,9.0
carry_progressive_distance,341.0
assisted_shots,5.0
fouled,6.0
pens_won,0.0
tackles,4.0
interceptions,3.0
blocks,2.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,51.0
pressure_regains,13.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,17.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
