position,AM
minutes,569.0
passes_completed,172.0
passes,259.0
dribbles_completed,18.0
dribbles,26.0
passes_completed_short,65.0
passes_short,91.0
passes_completed_medium,71.0
passes_medium,94.0
passes_completed_long,30.0
passes_long,61.0
passes_total_distance,3308.0
passes_free_kicks,11.0
through_balls,5.0
passes_pressure,50.0
passes_switches,8.0
crosses,11.0
corner_kicks,23.0
passes_intercepted,16.0
passes_blocked,13.0
dispossessed,18.0
goals,2.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,5.0
sca,33.0
gca,5.0
xg,0.4
crosses_into_penalty_area,2.0
passes_into_final_third,15.0
passes_into_penalty_area,15.0
progressive_passes,32.0
carry_progressive_distance,1329.0
assisted_shots,18.0
fouled,12.0
pens_won,0.0
tackles,8.0
interceptions,2.0
blocks,3.0
tackles_won,5.0
dribble_tackles,4.0
dribbles_vs,11.0
pressures,116.0
pressure_regains,31.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
