position,CM
minutes,260.0
passes_completed,58.0
passes,89.0
dribbles_completed,4.0
dribbles,9.0
passes_completed_short,34.0
passes_short,41.0
passes_completed_medium,20.0
passes_medium,32.0
passes_completed_long,4.0
passes_long,9.0
passes_total_distance,860.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,31.0
passes_switches,1.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,3.0
sca,3.0
gca,0.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,2.0
progressive_passes,4.0
carry_progressive_distance,310.0
assisted_shots,2.0
fouled,9.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,1.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,71.0
pressure_regains,17.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,9.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
