position,WB
minutes,2473.0
passes_completed,784.0
passes,1097.0
dribbles_completed,10.0
dribbles,28.0
passes_completed_short,362.0
passes_short,432.0
passes_completed_medium,342.0
passes_medium,460.0
passes_completed_long,71.0
passes_long,168.0
passes_total_distance,13744.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,178.0
passes_switches,22.0
crosses,66.0
corner_kicks,1.0
passes_intercepted,16.0
passes_blocked,39.0
dispossessed,12.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,2.0
sca,41.0
gca,6.0
xg,0.8
crosses_into_penalty_area,13.0
passes_into_final_third,47.0
passes_into_penalty_area,31.0
progressive_passes,77.0
carry_progressive_distance,1858.0
assisted_shots,29.0
fouled,14.0
pens_won,0.0
tackles,52.0
interceptions,25.0
blocks,76.0
tackles_won,27.0
dribble_tackles,20.0
dribbles_vs,51.0
pressures,559.0
pressure_regains,138.0
clearances,69.0
errors,0.0
aerials_won,29.0
aerials_lost,28.0
ball_recoveries,229.0
pens_conceded,3.0
fouls,41.0
cards_yellow_red,0.0
