position,FW
minutes,894.0
passes_completed,312.0
passes,418.0
dribbles_completed,24.0
dribbles,35.0
passes_completed_short,183.0
passes_short,205.0
passes_completed_medium,94.0
passes_medium,122.0
passes_completed_long,23.0
passes_long,61.0
passes_total_distance,4732.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,67.0
passes_switches,20.0
crosses,31.0
corner_kicks,23.0
passes_intercepted,12.0
passes_blocked,18.0
dispossessed,24.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,6.0
sca,51.0
gca,3.0
xg,1.7000000000000002
crosses_into_penalty_area,5.0
passes_into_final_third,14.0
passes_into_penalty_area,10.0
progressive_passes,27.0
carry_progressive_distance,2062.0
assisted_shots,26.0
fouled,20.0
pens_won,0.0
tackles,10.0
interceptions,11.0
blocks,15.0
tackles_won,6.0
dribble_tackles,3.0
dribbles_vs,21.0
pressures,182.0
pressure_regains,36.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,6.0
ball_recoveries,79.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
