position,RM
minutes,867.0
passes_completed,130.0
passes,211.0
dribbles_completed,6.0
dribbles,15.0
passes_completed_short,72.0
passes_short,90.0
passes_completed_medium,46.0
passes_medium,70.0
passes_completed_long,7.0
passes_long,28.0
passes_total_distance,1905.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,44.0
passes_switches,3.0
crosses,11.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,12.0
dispossessed,12.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,10.0
gca,0.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,7.0
progressive_passes,17.0
carry_progressive_distance,572.0
assisted_shots,6.0
fouled,2.0
pens_won,0.0
tackles,17.0
interceptions,5.0
blocks,19.0
tackles_won,14.0
dribble_tackles,8.0
dribbles_vs,21.0
pressures,239.0
pressure_regains,45.0
clearances,15.0
errors,0.0
aerials_won,7.0
aerials_lost,9.0
ball_recoveries,74.0
pens_conceded,1.0
fouls,9.0
cards_yellow_red,0.0
