position,RM
minutes,1432.0
passes_completed,498.0
passes,652.0
dribbles_completed,18.0
dribbles,28.0
passes_completed_short,240.0
passes_short,295.0
passes_completed_medium,199.0
passes_medium,232.0
passes_completed_long,47.0
passes_long,74.0
passes_total_distance,8420.0
passes_free_kicks,4.0
through_balls,4.0
passes_pressure,155.0
passes_switches,17.0
crosses,13.0
corner_kicks,13.0
passes_intercepted,21.0
passes_blocked,34.0
dispossessed,31.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,12.0
sca,56.0
gca,8.0
xg,2.2
crosses_into_penalty_area,2.0
passes_into_final_third,39.0
passes_into_penalty_area,26.0
progressive_passes,65.0
carry_progressive_distance,1970.0
assisted_shots,28.0
fouled,21.0
pens_won,0.0
tackles,32.0
interceptions,12.0
blocks,21.0
tackles_won,14.0
dribble_tackles,5.0
dribbles_vs,44.0
pressures,417.0
pressure_regains,110.0
clearances,8.0
errors,0.0
aerials_won,13.0
aerials_lost,16.0
ball_recoveries,125.0
pens_conceded,1.0
fouls,19.0
cards_yellow_red,0.0
