position,LM
minutes,1236.0
passes_completed,263.0
passes,357.0
dribbles_completed,8.0
dribbles,10.0
passes_completed_short,149.0
passes_short,193.0
passes_completed_medium,79.0
passes_medium,104.0
passes_completed_long,30.0
passes_long,44.0
passes_total_distance,4464.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,89.0
passes_switches,21.0
crosses,20.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,12.0
dispossessed,23.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,9.0
sca,34.0
gca,3.0
xg,3.1
crosses_into_penalty_area,3.0
passes_into_final_third,12.0
passes_into_penalty_area,11.0
progressive_passes,21.0
carry_progressive_distance,915.0
assisted_shots,13.0
fouled,11.0
pens_won,0.0
tackles,22.0
interceptions,8.0
blocks,16.0
tackles_won,14.0
dribble_tackles,3.0
dribbles_vs,9.0
pressures,287.0
pressure_regains,59.0
clearances,11.0
errors,0.0
aerials_won,14.0
aerials_lost,19.0
ball_recoveries,90.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
