position,AM
minutes,86
passes_completed,24
passes,29
dribbles_completed,5
dribbles,5
passes_completed_short,16
passes_short,20
passes_completed_medium,8
passes_medium,9
passes_completed_long,0
passes_long,0
passes_total_distance,352
passes_free_kicks,1
through_balls,0
passes_pressure,4
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,4
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,2
sca,6
gca,2
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,3
progressive_passes,3
carry_progressive_distance,210
assisted_shots,1
fouled,1
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,14
pressure_regains,3
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,3
cards_yellow_red,0
