position,RW
minutes,2081.0
passes_completed,694.0
passes,977.0
dribbles_completed,33.0
dribbles,67.0
passes_completed_short,391.0
passes_short,474.0
passes_completed_medium,225.0
passes_medium,303.0
passes_completed_long,57.0
passes_long,136.0
passes_total_distance,10901.0
passes_free_kicks,20.0
through_balls,1.0
passes_pressure,190.0
passes_switches,30.0
crosses,41.0
corner_kicks,23.0
passes_intercepted,27.0
passes_blocked,56.0
dispossessed,54.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,48.0
shots_on_target,14.0
sca,73.0
gca,5.0
xg,3.4000000000000004
crosses_into_penalty_area,7.0
passes_into_final_third,60.0
passes_into_penalty_area,28.0
progressive_passes,67.0
carry_progressive_distance,2352.0
assisted_shots,34.0
fouled,51.0
pens_won,0.0
tackles,28.0
interceptions,16.0
blocks,37.0
tackles_won,18.0
dribble_tackles,7.0
dribbles_vs,46.0
pressures,560.0
pressure_regains,145.0
clearances,7.0
errors,0.0
aerials_won,10.0
aerials_lost,26.0
ball_recoveries,215.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
