position,RW,LW,CM
minutes,213.0
passes_completed,71.0
passes,86.0
dribbles_completed,5.0
dribbles,12.0
passes_completed_short,39.0
passes_short,47.0
passes_completed_medium,26.0
passes_medium,29.0
passes_completed_long,4.0
passes_long,6.0
passes_total_distance,1081.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,18.0
passes_switches,1.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,8.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,11.0
gca,0.0
xg,1.0999999999999999
crosses_into_penalty_area,0.0
passes_into_final_third,0.0
passes_into_penalty_area,4.0
progressive_passes,7.0
carry_progressive_distance,430.0
assisted_shots,7.0
fouled,1.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,3.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,40.0
pressure_regains,4.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,16.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
