position,AM
minutes,378.0
passes_completed,83.0
passes,118.0
dribbles_completed,4.0
dribbles,9.0
passes_completed_short,44.0
passes_short,57.0
passes_completed_medium,28.0
passes_medium,39.0
passes_completed_long,9.0
passes_long,14.0
passes_total_distance,1361.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,18.0
passes_switches,4.0
crosses,9.0
corner_kicks,2.0
passes_intercepted,2.0
passes_blocked,5.0
dispossessed,11.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,1.0
sca,15.0
gca,0.0
xg,0.4
crosses_into_penalty_area,2.0
passes_into_final_third,5.0
passes_into_penalty_area,5.0
progressive_passes,12.0
carry_progressive_distance,740.0
assisted_shots,10.0
fouled,8.0
pens_won,0.0
tackles,6.0
interceptions,1.0
blocks,3.0
tackles_won,6.0
dribble_tackles,1.0
dribbles_vs,6.0
pressures,92.0
pressure_regains,15.0
clearances,3.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
