position,CM
minutes,210.0
passes_completed,109.0
passes,137.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,50.0
passes_short,59.0
passes_completed_medium,44.0
passes_medium,54.0
passes_completed_long,13.0
passes_long,22.0
passes_total_distance,1988.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,11.0
passes_switches,1.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,2.0
progressive_passes,12.0
carry_progressive_distance,180.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,2.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,41.0
pressure_regains,12.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,27.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
