position,RB
minutes,2779.0
passes_completed,2337.0
passes,2655.0
dribbles_completed,23.0
dribbles,34.0
passes_completed_short,854.0
passes_short,920.0
passes_completed_medium,1133.0
passes_medium,1229.0
passes_completed_long,333.0
passes_long,463.0
passes_total_distance,46092.0
passes_free_kicks,31.0
through_balls,3.0
passes_pressure,304.0
passes_switches,89.0
crosses,52.0
corner_kicks,1.0
passes_intercepted,35.0
passes_blocked,40.0
dispossessed,20.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,3.0
sca,58.0
gca,4.0
xg,0.6000000000000001
crosses_into_penalty_area,4.0
passes_into_final_third,252.0
passes_into_penalty_area,29.0
progressive_passes,161.0
carry_progressive_distance,5835.0
assisted_shots,24.0
fouled,14.0
pens_won,0.0
tackles,46.0
interceptions,17.0
blocks,38.0
tackles_won,31.0
dribble_tackles,24.0
dribbles_vs,43.0
pressures,346.0
pressure_regains,101.0
clearances,68.0
errors,0.0
aerials_won,33.0
aerials_lost,17.0
ball_recoveries,348.0
pens_conceded,1.0
fouls,15.0
cards_yellow_red,0.0
