position,CB
minutes,2384.0
passes_completed,380.0
passes,553.0
dribbles_completed,16.0
dribbles,19.0
passes_completed_short,97.0
passes_short,146.0
passes_completed_medium,196.0
passes_medium,245.0
passes_completed_long,85.0
passes_long,149.0
passes_total_distance,8679.0
passes_free_kicks,14.0
through_balls,1.0
passes_pressure,116.0
passes_switches,12.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,15.0
passes_blocked,17.0
dispossessed,13.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,8.0
sca,16.0
gca,2.0
xg,2.5
crosses_into_penalty_area,0.0
passes_into_final_third,40.0
passes_into_penalty_area,3.0
progressive_passes,36.0
carry_progressive_distance,903.0
assisted_shots,4.0
fouled,13.0
pens_won,0.0
tackles,73.0
interceptions,64.0
blocks,88.0
tackles_won,34.0
dribble_tackles,27.0
dribbles_vs,55.0
pressures,344.0
pressure_regains,103.0
clearances,155.0
errors,1.0
aerials_won,71.0
aerials_lost,26.0
ball_recoveries,295.0
pens_conceded,1.0
fouls,32.0
cards_yellow_red,0.0
