position,CB
minutes,90
passes_completed,24
passes,29
dribbles_completed,0
dribbles,0
passes_completed_short,12
passes_short,13
passes_completed_medium,9
passes_medium,11
passes_completed_long,3
passes_long,5
passes_total_distance,409
passes_free_kicks,0
through_balls,0
passes_pressure,7
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,13
assisted_shots,0
fouled,1
pens_won,0
tackles,2
interceptions,3
blocks,1
tackles_won,1
dribble_tackles,2
dribbles_vs,2
pressures,12
pressure_regains,4
clearances,3
errors,0
aerials_won,2
aerials_lost,0
ball_recoveries,11
pens_conceded,0
fouls,0
cards_yellow_red,0
