position,RM
minutes,128.0
passes_completed,59.0
passes,80.0
dribbles_completed,0.0
dribbles,2.0
passes_completed_short,27.0
passes_short,28.0
passes_completed_medium,28.0
passes_medium,33.0
passes_completed_long,4.0
passes_long,18.0
passes_total_distance,1042.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,14.0
passes_switches,1.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,2.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,8.0
gca,0.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,2.0
passes_into_penalty_area,5.0
progressive_passes,6.0
carry_progressive_distance,261.0
assisted_shots,5.0
fouled,0.0
pens_won,0.0
tackles,2.0
interceptions,2.0
blocks,2.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,23.0
pressure_regains,7.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
