position,FW
minutes,2726.0
passes_completed,526.0
passes,742.0
dribbles_completed,29.0
dribbles,56.0
passes_completed_short,326.0
passes_short,421.0
passes_completed_medium,157.0
passes_medium,226.0
passes_completed_long,25.0
passes_long,48.0
passes_total_distance,7324.0
passes_free_kicks,0.0
through_balls,4.0
passes_pressure,165.0
passes_switches,8.0
crosses,42.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,41.0
dispossessed,37.0
goals,22.0
assists,5.0
pens_made,4.0
pens_att,5.0
shots_total,89.0
shots_on_target,34.0
sca,62.0
gca,12.0
xg,20.400000000000002
crosses_into_penalty_area,4.0
passes_into_final_third,28.0
passes_into_penalty_area,33.0
progressive_passes,62.0
carry_progressive_distance,2963.0
assisted_shots,33.0
fouled,23.0
pens_won,1.0
tackles,21.0
interceptions,5.0
blocks,36.0
tackles_won,12.0
dribble_tackles,5.0
dribbles_vs,35.0
pressures,597.0
pressure_regains,150.0
clearances,13.0
errors,0.0
aerials_won,23.0
aerials_lost,58.0
ball_recoveries,100.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
