position,RB
minutes,1141.0
passes_completed,470.0
passes,618.0
dribbles_completed,4.0
dribbles,7.0
passes_completed_short,207.0
passes_short,241.0
passes_completed_medium,184.0
passes_medium,235.0
passes_completed_long,75.0
passes_long,127.0
passes_total_distance,8737.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,105.0
passes_switches,7.0
crosses,16.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,20.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,16.0
gca,1.0
xg,0.0
crosses_into_penalty_area,4.0
passes_into_final_third,32.0
passes_into_penalty_area,7.0
progressive_passes,33.0
carry_progressive_distance,836.0
assisted_shots,9.0
fouled,6.0
pens_won,0.0
tackles,25.0
interceptions,21.0
blocks,18.0
tackles_won,15.0
dribble_tackles,8.0
dribbles_vs,29.0
pressures,232.0
pressure_regains,64.0
clearances,33.0
errors,0.0
aerials_won,11.0
aerials_lost,15.0
ball_recoveries,106.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
