position,LB
minutes,1585.0
passes_completed,785.0
passes,1019.0
dribbles_completed,13.0
dribbles,21.0
passes_completed_short,360.0
passes_short,420.0
passes_completed_medium,335.0
passes_medium,404.0
passes_completed_long,82.0
passes_long,167.0
passes_total_distance,13981.0
passes_free_kicks,32.0
through_balls,1.0
passes_pressure,154.0
passes_switches,22.0
crosses,26.0
corner_kicks,2.0
passes_intercepted,18.0
passes_blocked,28.0
dispossessed,9.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,3.0
sca,28.0
gca,0.0
xg,0.4
crosses_into_penalty_area,6.0
passes_into_final_third,62.0
passes_into_penalty_area,22.0
progressive_passes,77.0
carry_progressive_distance,1932.0
assisted_shots,11.0
fouled,7.0
pens_won,0.0
tackles,24.0
interceptions,16.0
blocks,35.0
tackles_won,16.0
dribble_tackles,8.0
dribbles_vs,25.0
pressures,300.0
pressure_regains,79.0
clearances,34.0
errors,1.0
aerials_won,21.0
aerials_lost,16.0
ball_recoveries,195.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
