position,DM
minutes,1452.0
passes_completed,416.0
passes,629.0
dribbles_completed,6.0
dribbles,6.0
passes_completed_short,149.0
passes_short,187.0
passes_completed_medium,184.0
passes_medium,243.0
passes_completed_long,77.0
passes_long,182.0
passes_total_distance,8399.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,88.0
passes_switches,10.0
crosses,39.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,4.0
dispossessed,7.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,3.0
sca,21.0
gca,1.0
xg,0.8
crosses_into_penalty_area,2.0
passes_into_final_third,41.0
passes_into_penalty_area,7.0
progressive_passes,41.0
carry_progressive_distance,638.0
assisted_shots,8.0
fouled,16.0
pens_won,0.0
tackles,25.0
interceptions,22.0
blocks,31.0
tackles_won,20.0
dribble_tackles,11.0
dribbles_vs,43.0
pressures,313.0
pressure_regains,83.0
clearances,28.0
errors,1.0
aerials_won,22.0
aerials_lost,19.0
ball_recoveries,219.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
