position,GK
minutes,2700.0
passes_completed,674.0
passes,1060.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,38.0
passes_short,39.0
passes_completed_medium,241.0
passes_medium,243.0
passes_completed_long,395.0
passes_long,777.0
passes_total_distance,26866.0
passes_free_kicks,95.0
through_balls,1.0
passes_pressure,74.0
passes_switches,38.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,9.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,20.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1636.0
assisted_shots,3.0
fouled,4.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,0.0
pressure_regains,0.0
clearances,2.0
errors,1.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,155.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
