position,WB
minutes,90
passes_completed,50
passes,71
dribbles_completed,4
dribbles,5
passes_completed_short,16
passes_short,23
passes_completed_medium,30
passes_medium,40
passes_completed_long,4
passes_long,7
passes_total_distance,919
passes_free_kicks,0
through_balls,0
passes_pressure,17
passes_switches,1
crosses,4
corner_kicks,0
passes_intercepted,3
passes_blocked,3
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,5
passes_into_penalty_area,1
progressive_passes,5
carry_progressive_distance,229
assisted_shots,1
fouled,4
pens_won,0
tackles,3
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,1
dribbles_vs,3
pressures,24
pressure_regains,8
clearances,2
errors,0
aerials_won,0
aerials_lost,4
ball_recoveries,10
pens_conceded,0
fouls,4
cards_yellow_red,0
