position,WB
minutes,270.0
passes_completed,76.0
passes,100.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,39.0
passes_short,50.0
passes_completed_medium,25.0
passes_medium,31.0
passes_completed_long,10.0
passes_long,13.0
passes_total_distance,1399.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,20.0
passes_switches,4.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,1.0
progressive_passes,6.0
carry_progressive_distance,178.0
assisted_shots,1.0
fouled,5.0
pens_won,0.0
tackles,10.0
interceptions,3.0
blocks,9.0
tackles_won,5.0
dribble_tackles,3.0
dribbles_vs,4.0
pressures,73.0
pressure_regains,14.0
clearances,9.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,20.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
