position,LM
minutes,84.0
passes_completed,50.0
passes,74.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,21.0
passes_short,27.0
passes_completed_medium,22.0
passes_medium,29.0
passes_completed_long,7.0
passes_long,15.0
passes_total_distance,951.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,3.0
passes_switches,3.0
crosses,5.0
corner_kicks,4.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,6.0
gca,0.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,4.0
passes_into_penalty_area,3.0
progressive_passes,12.0
carry_progressive_distance,77.0
assisted_shots,4.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,4.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,27.0
pressure_regains,2.0
clearances,5.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
