position,LW
minutes,3043.0
passes_completed,1328.0
passes,1819.0
dribbles_completed,84.0
dribbles,153.0
passes_completed_short,671.0
passes_short,809.0
passes_completed_medium,442.0
passes_medium,575.0
passes_completed_long,163.0
passes_long,310.0
passes_total_distance,22850.0
passes_free_kicks,57.0
through_balls,10.0
passes_pressure,313.0
passes_switches,83.0
crosses,76.0
corner_kicks,46.0
passes_intercepted,49.0
passes_blocked,108.0
dispossessed,71.0
goals,9.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,58.0
shots_on_target,24.0
sca,130.0
gca,14.0
xg,5.1
crosses_into_penalty_area,13.0
passes_into_final_third,109.0
passes_into_penalty_area,89.0
progressive_passes,187.0
carry_progressive_distance,9118.0
assisted_shots,60.0
fouled,53.0
pens_won,0.0
tackles,76.0
interceptions,38.0
blocks,67.0
tackles_won,44.0
dribble_tackles,23.0
dribbles_vs,100.0
pressures,751.0
pressure_regains,172.0
clearances,10.0
errors,0.0
aerials_won,5.0
aerials_lost,18.0
ball_recoveries,295.0
pens_conceded,1.0
fouls,27.0
cards_yellow_red,0.0
