position,AM
minutes,1207.0
passes_completed,494.0
passes,654.0
dribbles_completed,18.0
dribbles,24.0
passes_completed_short,213.0
passes_short,247.0
passes_completed_medium,175.0
passes_medium,217.0
passes_completed_long,100.0
passes_long,170.0
passes_total_distance,9916.0
passes_free_kicks,34.0
through_balls,6.0
passes_pressure,85.0
passes_switches,43.0
crosses,19.0
corner_kicks,68.0
passes_intercepted,17.0
passes_blocked,21.0
dispossessed,21.0
goals,4.0
assists,1.0
pens_made,1.0
pens_att,2.0
shots_total,31.0
shots_on_target,14.0
sca,63.0
gca,4.0
xg,3.9000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,65.0
passes_into_penalty_area,17.0
progressive_passes,66.0
carry_progressive_distance,1620.0
assisted_shots,35.0
fouled,30.0
pens_won,1.0
tackles,20.0
interceptions,6.0
blocks,11.0
tackles_won,13.0
dribble_tackles,3.0
dribbles_vs,21.0
pressures,327.0
pressure_regains,67.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,13.0
ball_recoveries,89.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,1.0
