position,DM
minutes,1504.0
passes_completed,794.0
passes,953.0
dribbles_completed,15.0
dribbles,18.0
passes_completed_short,326.0
passes_short,363.0
passes_completed_medium,335.0
passes_medium,404.0
passes_completed_long,121.0
passes_long,165.0
passes_total_distance,15754.0
passes_free_kicks,22.0
through_balls,4.0
passes_pressure,139.0
passes_switches,45.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,14.0
passes_blocked,11.0
dispossessed,10.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,1.0
sca,20.0
gca,5.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,88.0
passes_into_penalty_area,11.0
progressive_passes,85.0
carry_progressive_distance,1648.0
assisted_shots,6.0
fouled,29.0
pens_won,0.0
tackles,45.0
interceptions,38.0
blocks,39.0
tackles_won,33.0
dribble_tackles,14.0
dribbles_vs,38.0
pressures,341.0
pressure_regains,86.0
clearances,30.0
errors,0.0
aerials_won,23.0
aerials_lost,17.0
ball_recoveries,246.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
