position,DM
minutes,156.0
passes_completed,130.0
passes,147.0
dribbles_completed,7.0
dribbles,11.0
passes_completed_short,57.0
passes_short,63.0
passes_completed_medium,54.0
passes_medium,59.0
passes_completed_long,17.0
passes_long,22.0
passes_total_distance,2447.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,19.0
passes_switches,5.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,1.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,3.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,19.0
passes_into_penalty_area,0.0
progressive_passes,12.0
carry_progressive_distance,347.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,5.0
interceptions,3.0
blocks,1.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,40.0
pressure_regains,6.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,26.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
