position,RM
minutes,838.0
passes_completed,343.0
passes,454.0
dribbles_completed,15.0
dribbles,24.0
passes_completed_short,171.0
passes_short,199.0
passes_completed_medium,112.0
passes_medium,145.0
passes_completed_long,40.0
passes_long,82.0
passes_total_distance,5695.0
passes_free_kicks,16.0
through_balls,1.0
passes_pressure,78.0
passes_switches,23.0
crosses,19.0
corner_kicks,42.0
passes_intercepted,8.0
passes_blocked,11.0
dispossessed,28.0
goals,1.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,29.0
gca,5.0
xg,1.3000000000000003
crosses_into_penalty_area,3.0
passes_into_final_third,39.0
passes_into_penalty_area,13.0
progressive_passes,36.0
carry_progressive_distance,1133.0
assisted_shots,18.0
fouled,25.0
pens_won,0.0
tackles,15.0
interceptions,3.0
blocks,7.0
tackles_won,8.0
dribble_tackles,6.0
dribbles_vs,17.0
pressures,182.0
pressure_regains,40.0
clearances,3.0
errors,0.0
aerials_won,10.0
aerials_lost,14.0
ball_recoveries,69.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
