position,RM
minutes,3009.0
passes_completed,895.0
passes,1237.0
dribbles_completed,75.0
dribbles,117.0
passes_completed_short,471.0
passes_short,553.0
passes_completed_medium,325.0
passes_medium,417.0
passes_completed_long,76.0
passes_long,190.0
passes_total_distance,14634.0
passes_free_kicks,10.0
through_balls,6.0
passes_pressure,242.0
passes_switches,51.0
crosses,110.0
corner_kicks,39.0
passes_intercepted,27.0
passes_blocked,59.0
dispossessed,77.0
goals,6.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,62.0
shots_on_target,17.0
sca,131.0
gca,11.0
xg,5.000000000000001
crosses_into_penalty_area,21.0
passes_into_final_third,56.0
passes_into_penalty_area,44.0
progressive_passes,100.0
carry_progressive_distance,6144.0
assisted_shots,64.0
fouled,57.0
pens_won,1.0
tackles,60.0
interceptions,36.0
blocks,63.0
tackles_won,39.0
dribble_tackles,24.0
dribbles_vs,85.0
pressures,713.0
pressure_regains,156.0
clearances,18.0
errors,0.0
aerials_won,3.0
aerials_lost,12.0
ball_recoveries,264.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
