position,LM
minutes,802.0
passes_completed,185.0
passes,274.0
dribbles_completed,11.0
dribbles,19.0
passes_completed_short,111.0
passes_short,140.0
passes_completed_medium,59.0
passes_medium,87.0
passes_completed_long,10.0
passes_long,31.0
passes_total_distance,2696.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,55.0
passes_switches,3.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,20.0
dispossessed,14.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,6.0
sca,10.0
gca,0.0
xg,1.5999999999999999
crosses_into_penalty_area,1.0
passes_into_final_third,18.0
passes_into_penalty_area,8.0
progressive_passes,22.0
carry_progressive_distance,904.0
assisted_shots,7.0
fouled,9.0
pens_won,0.0
tackles,16.0
interceptions,7.0
blocks,20.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,10.0
pressures,236.0
pressure_regains,58.0
clearances,7.0
errors,0.0
aerials_won,20.0
aerials_lost,22.0
ball_recoveries,64.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
