position,CM
minutes,2822.0
passes_completed,1478.0
passes,1758.0
dribbles_completed,22.0
dribbles,29.0
passes_completed_short,561.0
passes_short,655.0
passes_completed_medium,670.0
passes_medium,760.0
passes_completed_long,232.0
passes_long,310.0
passes_total_distance,28783.0
passes_free_kicks,34.0
through_balls,1.0
passes_pressure,370.0
passes_switches,44.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,34.0
passes_blocked,22.0
dispossessed,33.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,3.0
sca,49.0
gca,7.0
xg,0.5
crosses_into_penalty_area,2.0
passes_into_final_third,172.0
passes_into_penalty_area,20.0
progressive_passes,168.0
carry_progressive_distance,3834.0
assisted_shots,19.0
fouled,38.0
pens_won,0.0
tackles,135.0
interceptions,53.0
blocks,58.0
tackles_won,97.0
dribble_tackles,30.0
dribbles_vs,78.0
pressures,794.0
pressure_regains,252.0
clearances,50.0
errors,1.0
aerials_won,24.0
aerials_lost,29.0
ball_recoveries,447.0
pens_conceded,1.0
fouls,54.0
cards_yellow_red,0.0
