position,RW,RM
minutes,394.0
passes_completed,142.0
passes,178.0
dribbles_completed,21.0
dribbles,30.0
passes_completed_short,73.0
passes_short,84.0
passes_completed_medium,58.0
passes_medium,67.0
passes_completed_long,7.0
passes_long,16.0
passes_total_distance,2182.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,42.0
passes_switches,4.0
crosses,8.0
corner_kicks,4.0
passes_intercepted,7.0
passes_blocked,7.0
dispossessed,13.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,16.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,13.0
passes_into_penalty_area,7.0
progressive_passes,20.0
carry_progressive_distance,747.0
assisted_shots,7.0
fouled,12.0
pens_won,0.0
tackles,9.0
interceptions,4.0
blocks,7.0
tackles_won,5.0
dribble_tackles,5.0
dribbles_vs,6.0
pressures,89.0
pressure_regains,29.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,6.0
ball_recoveries,37.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
