position,RW
minutes,2119.0
passes_completed,447.0
passes,631.0
dribbles_completed,25.0
dribbles,48.0
passes_completed_short,261.0
passes_short,323.0
passes_completed_medium,145.0
passes_medium,207.0
passes_completed_long,28.0
passes_long,64.0
passes_total_distance,6647.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,145.0
passes_switches,8.0
crosses,49.0
corner_kicks,2.0
passes_intercepted,23.0
passes_blocked,33.0
dispossessed,46.0
goals,5.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,43.0
shots_on_target,21.0
sca,49.0
gca,6.0
xg,5.7
crosses_into_penalty_area,11.0
passes_into_final_third,41.0
passes_into_penalty_area,18.0
progressive_passes,52.0
carry_progressive_distance,2401.0
assisted_shots,21.0
fouled,26.0
pens_won,0.0
tackles,26.0
interceptions,14.0
blocks,25.0
tackles_won,14.0
dribble_tackles,13.0
dribbles_vs,27.0
pressures,350.0
pressure_regains,91.0
clearances,13.0
errors,0.0
aerials_won,11.0
aerials_lost,35.0
ball_recoveries,122.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
