position,LW
minutes,248.0
passes_completed,69.0
passes,97.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,36.0
passes_short,40.0
passes_completed_medium,22.0
passes_medium,28.0
passes_completed_long,9.0
passes_long,24.0
passes_total_distance,1194.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,18.0
passes_switches,9.0
crosses,15.0
corner_kicks,5.0
passes_intercepted,0.0
passes_blocked,5.0
dispossessed,5.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,8.0
gca,3.0
xg,0.2
crosses_into_penalty_area,2.0
passes_into_final_third,5.0
passes_into_penalty_area,4.0
progressive_passes,3.0
carry_progressive_distance,346.0
assisted_shots,7.0
fouled,1.0
pens_won,0.0
tackles,6.0
interceptions,3.0
blocks,6.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,16.0
pressures,113.0
pressure_regains,22.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,21.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
