position,LB
minutes,630.0
passes_completed,167.0
passes,229.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,74.0
passes_short,90.0
passes_completed_medium,68.0
passes_medium,90.0
passes_completed_long,21.0
passes_long,43.0
passes_total_distance,3036.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,35.0
passes_switches,6.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,5.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,7.0
gca,0.0
xg,0.0
crosses_into_penalty_area,4.0
passes_into_final_third,19.0
passes_into_penalty_area,5.0
progressive_passes,13.0
carry_progressive_distance,361.0
assisted_shots,5.0
fouled,13.0
pens_won,0.0
tackles,13.0
interceptions,9.0
blocks,17.0
tackles_won,7.0
dribble_tackles,3.0
dribbles_vs,14.0
pressures,117.0
pressure_regains,32.0
clearances,9.0
errors,0.0
aerials_won,5.0
aerials_lost,5.0
ball_recoveries,64.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
