position,LW
minutes,334.0
passes_completed,104.0
passes,153.0
dribbles_completed,9.0
dribbles,13.0
passes_completed_short,56.0
passes_short,68.0
passes_completed_medium,31.0
passes_medium,46.0
passes_completed_long,12.0
passes_long,30.0
passes_total_distance,1640.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,41.0
passes_switches,6.0
crosses,18.0
corner_kicks,8.0
passes_intercepted,3.0
passes_blocked,5.0
dispossessed,8.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,9.0
gca,2.0
xg,0.8999999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,7.0
passes_into_penalty_area,6.0
progressive_passes,10.0
carry_progressive_distance,524.0
assisted_shots,6.0
fouled,3.0
pens_won,0.0
tackles,3.0
interceptions,3.0
blocks,4.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,97.0
pressure_regains,22.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,6.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
