position,WB
minutes,90
passes_completed,11
passes,28
dribbles_completed,0
dribbles,0
passes_completed_short,6
passes_short,12
passes_completed_medium,3
passes_medium,9
passes_completed_long,2
passes_long,6
passes_total_distance,218
passes_free_kicks,0
through_balls,0
passes_pressure,12
passes_switches,1
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,19
assisted_shots,1
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,5
tackles_won,1
dribble_tackles,0
dribbles_vs,6
pressures,23
pressure_regains,10
clearances,5
errors,0
aerials_won,12
aerials_lost,8
ball_recoveries,12
pens_conceded,0
fouls,4
cards_yellow_red,0
