position,FW
minutes,2325.0
passes_completed,326.0
passes,533.0
dribbles_completed,11.0
dribbles,19.0
passes_completed_short,205.0
passes_short,281.0
passes_completed_medium,88.0
passes_medium,158.0
passes_completed_long,20.0
passes_long,56.0
passes_total_distance,4639.0
passes_free_kicks,1.0
through_balls,7.0
passes_pressure,166.0
passes_switches,7.0
crosses,11.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,28.0
dispossessed,38.0
goals,12.0
assists,2.0
pens_made,2.0
pens_att,2.0
shots_total,59.0
shots_on_target,26.0
sca,42.0
gca,5.0
xg,11.9
crosses_into_penalty_area,1.0
passes_into_final_third,23.0
passes_into_penalty_area,11.0
progressive_passes,41.0
carry_progressive_distance,1074.0
assisted_shots,19.0
fouled,62.0
pens_won,1.0
tackles,26.0
interceptions,4.0
blocks,30.0
tackles_won,14.0
dribble_tackles,5.0
dribbles_vs,40.0
pressures,718.0
pressure_regains,164.0
clearances,23.0
errors,1.0
aerials_won,74.0
aerials_lost,179.0
ball_recoveries,129.0
pens_conceded,0.0
fouls,51.0
cards_yellow_red,0.0
