position,DM
minutes,450.0
passes_completed,157.0
passes,204.0
dribbles_completed,9.0
dribbles,16.0
passes_completed_short,61.0
passes_short,73.0
passes_completed_medium,63.0
passes_medium,77.0
passes_completed_long,30.0
passes_long,47.0
passes_total_distance,3188.0
passes_free_kicks,11.0
through_balls,4.0
passes_pressure,50.0
passes_switches,6.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,4.0
dispossessed,11.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,10.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,21.0
passes_into_penalty_area,4.0
progressive_passes,22.0
carry_progressive_distance,642.0
assisted_shots,3.0
fouled,9.0
pens_won,0.0
tackles,13.0
interceptions,12.0
blocks,10.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,17.0
pressures,147.0
pressure_regains,36.0
clearances,5.0
errors,0.0
aerials_won,6.0
aerials_lost,6.0
ball_recoveries,59.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
