position,FW
minutes,1456.0
passes_completed,389.0
passes,504.0
dribbles_completed,46.0
dribbles,77.0
passes_completed_short,214.0
passes_short,255.0
passes_completed_medium,130.0
passes_medium,165.0
passes_completed_long,37.0
passes_long,55.0
passes_total_distance,6357.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,145.0
passes_switches,11.0
crosses,28.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,21.0
dispossessed,45.0
goals,7.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,38.0
shots_on_target,15.0
sca,44.0
gca,10.0
xg,5.699999999999999
crosses_into_penalty_area,3.0
passes_into_final_third,34.0
passes_into_penalty_area,14.0
progressive_passes,44.0
carry_progressive_distance,3361.0
assisted_shots,14.0
fouled,36.0
pens_won,0.0
tackles,19.0
interceptions,8.0
blocks,14.0
tackles_won,11.0
dribble_tackles,3.0
dribbles_vs,19.0
pressures,292.0
pressure_regains,72.0
clearances,4.0
errors,0.0
aerials_won,13.0
aerials_lost,37.0
ball_recoveries,102.0
pens_conceded,0.0
fouls,27.0
cards_yellow_red,0.0
